,Distance,EntityID,ReferenceID,UCRGroup,Class,Latitude,Longitude,GeoHash,DateTime,AgencyID,Agency,EventRecord
EVE3418833917217946419:3235553710,26.83,EVE3418833917217946419:3235553710,AVCC-2015-00006222,26,26,32.03155844436206,-106.38963569650959,9tsq5p1m,2015-08-06 15:44:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '26', 'Class': 'All Other - Non-Criminal', 'IRNumber': 'AVCC-2015-00006222', 'Crime': 'CRIMINAL TRESPASS', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '5XX LUNA AZUL RD, CHAPARRAL, NM 88081', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.38963569650959', 'YCoordinate': '32.03155844436206', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-06 15:44:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '26.83', 'label': 'All Other - Non-Criminal'}}, 'CustomHtml': ''}"
EVE9070609488112692802:3235553712,2.22,EVE9070609488112692802:3235553712,AVCC-2015-00006221,18,18,32.311235346409674,-106.74166238590364,9tspg414,2015-08-06 15:39:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '18', 'Class': 'Arson', 'IRNumber': 'AVCC-2015-00006221', 'Crime': 'BOMB THREAT', 'LocationType': 'Shopping Mall', 'AddressOfCrime': '7XX S TELSHOR BLVD, LAS CRUCES, NM 88001', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.74166238590364', 'YCoordinate': '32.311235346409674', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-06 15:39:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '2.22', 'label': 'Arson'}}, 'CustomHtml': ''}"
EVE9574212679662927633:3235557177,3.96,EVE9574212679662927633:3235557177,AVCC-2015-00017666,17,17,32.33243528978872,-106.76815631021128,9tspfmvy,2015-08-06 00:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00017666', 'Crime': 'AUTO BURGLARY', 'AddressOfCrime': '17XX SACRAMENTO ST, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.76815631021128', 'YCoordinate': '32.33243528978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-06 00:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '3.96', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE9335330440640397470:3235554339,4.19,EVE9335330440640397470:3235554339,AVCC-2015-00006643,19,19,32.23526536243559,-106.79244156563384,9tsp3uk0,2015-08-19 22:42:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '19', 'Class': 'Driving Under the Influence (DUI)', 'IRNumber': 'AVCC-2015-00006643', 'Crime': 'AGGRAVATED DWI;BrAC .16 or higher', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': 'MESILLA DAM, X MESILLA DAM RD, MESILLA PARK, NM 88047', 'Accuracy': 'Street', 'TCoordinate': '0.0', 'XCoordinate': '-106.79244156563384', 'YCoordinate': '32.23526536243559', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 22:42:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '4.19', 'label': 'Driving Under the Influence (DUI)'}}, 'CustomHtml': ''}"
EVE9085369837666174816:3235554194,2.34,EVE9085369837666174816:3235554194,AVCC-2015-00006638,25,25,32.31241091537751,-106.75090744464597,9tspff63,2015-08-19 19:57:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '25', 'Class': 'Weapons Violation', 'IRNumber': 'AVCC-2015-00006638', 'Crime': 'FACSIMILE/HOAX BOMB EXPLOSIVES', 'LocationType': 'Department/Discount Store', 'AddressOfCrime': 'STAPLES, 22XX E LOHMAN AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75090744464597', 'YCoordinate': '32.31241091537751', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 19:57:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '2.34', 'label': 'Weapons Violation'}}, 'CustomHtml': ''}"
EVE9777156336329539659:3235554180,8.65,EVE9777156336329539659:3235554180,AVCC-2015-00006631,19,19,32.392717763672486,-106.8053664391999,9tu038ft,2015-08-19 17:07:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '19', 'Class': 'Driving Under the Influence (DUI)', 'IRNumber': 'AVCC-2015-00006631', 'Crime': 'DWI; Impairment', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': 'DEL REY BLVD/E THORPE RD, LAS CRUCES, NM, 88012', 'Accuracy': 'Intersection', 'TCoordinate': '0.0', 'XCoordinate': '-106.8053664391999', 'YCoordinate': '32.392717763672486', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 17:07:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '8.65', 'label': 'Driving Under the Influence (DUI)'}}, 'CustomHtml': ''}"
EVE4744782182790118243:3235553579,2.50,EVE4744782182790118243:3235553579,AVCC-2015-00018690,10,10,32.310035889788715,-106.72076411021128,9tspg9b7,2015-08-19 15:30:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00018690', 'Crime': 'BURGLARY OF A DWELLING', 'AddressOfCrime': '17XX REGAL RIDGE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.72076411021128', 'YCoordinate': '32.310035889788715', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 15:30:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.50', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE1473841172424074721:3235554211,3.97,EVE1473841172424074721:3235554211,AVCC-2015-00006628,9,9,32.30362034494667,-106.80451160421845,9tspc8eq,2015-08-19 14:49:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00006628', 'Crime': 'BATTERY ON A PEACE OFFICER', 'LocationType': 'Jail/Prison', 'AddressOfCrime': 'DONA ANA COUNTY DETENTION CENTER, 18XX COPPER, LO, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80451160421845', 'YCoordinate': '32.30362034494667', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 14:49:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '3.97', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE7374347100446841:3235555866,2.08,EVE7374347100446841:3235555866,AVCC-2015-00018726,10,10,32.30819708978872,-106.73334411021128,9tspg1x0,2015-08-19 14:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00018726', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '26XX CLAUDE DOVE DR, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.73334411021128', 'YCoordinate': '32.30819708978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 14:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.08', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE9881493129980126575:3235554336,10.84,EVE9881493129980126575:3235554336,AVCC-2015-00006640,9,9,32.138613497294976,-106.6607007672557,9tsnufsh,2015-08-19 13:30:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00006640', 'Crime': 'ASSAULT', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': 'XX LIRIO LN, VADO, NM 88072', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6607007672557', 'YCoordinate': '32.138613497294976', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 13:30:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '10.84', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE2762974676704412603:3235554200,2.50,EVE2762974676704412603:3235554200,AVCC-2015-00006626,26,26,32.25023574436206,-106.7687124965096,9tsp6qvr,2015-08-19 12:16:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '26', 'Class': 'All Other - Non-Criminal', 'IRNumber': 'AVCC-2015-00006626', 'Crime': 'CRIMINAL TRESPASS', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '16XX ORCHARD AVE, LAS CRUCES, NM 88005', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.7687124965096', 'YCoordinate': '32.25023574436206', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 12:16:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '2.50', 'label': 'All Other - Non-Criminal'}}, 'CustomHtml': ''}"
EVE15913382722165694755:3235556034,0.92,EVE15913382722165694755:3235556034,AVCC-2015-00018702,10,10,32.28314328978872,-106.75803001021129,9tspdsvn,2015-08-19 12:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00018702', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '33XX OAK ST, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75803001021129', 'YCoordinate': '32.28314328978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 12:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '0.92', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE4504719801520703278:3235554196,25.98,EVE4504719801520703278:3235554196,AVCC-2015-00006621,24,24,32.03991819223824,-106.40044083682083,9tsq6b9w,2015-08-19 10:19:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00006621', 'Crime': 'CRIM. DAMAGE TO PROP. <$1000', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '4XX E LISA, CHAPARRAL, NM 88081', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.40044083682083', 'YCoordinate': '32.03991819223824', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 10:19:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '25.98', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE15384544006565308071:3235554365,17.69,EVE15384544006565308071:3235554365,AVCC-2015-00006617,26,26,32.05093794436206,-106.60586559650959,9tsnq4ey,2015-08-19 04:55:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '26', 'Class': 'All Other - Non-Criminal', 'IRNumber': 'AVCC-2015-00006617', 'Crime': 'CRIMINAL TRESPASS', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': 'XX ARELLANO RD, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.60586559650959', 'YCoordinate': '32.05093794436206', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 04:55:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '17.69', 'label': 'All Other - Non-Criminal'}}, 'CustomHtml': ''}"
EVE10996644033849412624:3235554362,10.56,EVE10996644033849412624:3235554362,AVCC-2015-00006612,17,17,32.414731395588944,-106.6594186203721,9tu0kuuv,2015-08-19 00:33:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00006612', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '89XX LISA LN (CHAMISO PL EVON DR, LAS CRUCES, NM 88012', 'Accuracy': 'Street', 'TCoordinate': '0.0', 'XCoordinate': '-106.6594186203721', 'YCoordinate': '32.414731395588944', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-19 00:33:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '10.56', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE9805836489733531025:3235554490,8.37,EVE9805836489733531025:3235554490,AVCC-2015-00006606,8,8,32.39922318230032,-106.72418490234124,9tu076jg,2015-08-18 17:44:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '8', 'Class': 'Assault - Aggravated', 'IRNumber': 'AVCC-2015-00006606', 'Crime': 'AGG. ASSAULT AGG. HHM (DEADLY WEAPON)', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '50XX ORTEGA RD, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.72418490234124', 'YCoordinate': '32.39922318230032', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-18 17:44:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '8.37', 'label': 'Assault - Aggravated'}}, 'CustomHtml': ''}"
EVE4104903989117641600:3235554372,3.96,EVE4104903989117641600:3235554372,AVCC-2015-00006601,27,27,32.304152286976404,-106.80401593129353,9tspc8g9,2015-08-18 16:00:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '27', 'Class': 'All Other - Criminal', 'IRNumber': 'AVCC-2015-00006601', 'Crime': 'BRING CONTRABAND INTO PLACES OF IMPRISONMENT', 'LocationType': 'Jail/Prison', 'AddressOfCrime': '18XX COPPER, LAS CRUCES, NM 88005', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80401593129353', 'YCoordinate': '32.304152286976404', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-18 16:00:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '3.96', 'label': 'All Other - Criminal'}}, 'CustomHtml': ''}"
EVE14962585623516025696:3235553781,5.16,EVE14962585623516025696:3235553781,AVCC-2015-00018642,17,17,32.330768189788714,-106.80702981021129,9tspct9k,2015-08-18 15:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00018642', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '28XX SAN ELIZARIO CT, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80702981021129', 'YCoordinate': '32.330768189788714', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-18 15:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '5.16', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE13632499068896364278:3235555281,3.39,EVE13632499068896364278:3235555281,AVCC-2015-00006597,18,18,32.316202846409674,-106.78115478590364,9tspf4ur,2015-08-18 13:14:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '18', 'Class': 'Arson', 'IRNumber': 'AVCC-2015-00006597', 'Crime': 'BOMB THREAT', 'LocationType': 'Governemnt Building or Property', 'AddressOfCrime': '2XX W PICACHO AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.78115478590364', 'YCoordinate': '32.316202846409674', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-18 13:14:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '3.39', 'label': 'Arson'}}, 'CustomHtml': ''}"
EVE13537568875747652355:3235555807,2.88,EVE13537568875747652355:3235555807,AVCC-2015-00018795,10,10,32.31966718978872,-106.73148781021128,9tspg78e,2015-08-18 13:12:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00018795', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '35XX FOOTHILLS RD #D 23, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.73148781021128', 'YCoordinate': '32.31966718978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-18 13:12:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.88', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE13784000907578899145:3235554264,5.18,EVE13784000907578899145:3235554264,AVCC-2015-00018568,17,17,32.35401038978872,-106.73841241021128,9tu051g7,2015-08-18 10:46:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00018568', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '29XX LOOKOUT RIDGE DR, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.73841241021128', 'YCoordinate': '32.35401038978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-18 10:46:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '5.18', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE3363192959108012889:3235553779,3.26,EVE3363192959108012889:3235553779,AVCC-2015-00018645,17,17,32.323582189788716,-106.76169281021129,9tspfs6d,2015-08-18 05:30:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00018645', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '12XX E MOUNTAIN AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.76169281021129', 'YCoordinate': '32.323582189788716', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-18 05:30:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '3.26', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE570998506891054078:3235554440,3.12,EVE570998506891054078:3235554440,AVCC-2015-00018543,17,17,32.31960838978872,-106.76679691021128,9tspf7wg,2015-08-18 03:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00018543', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '5XX E LAS CRUCES AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.76679691021128', 'YCoordinate': '32.31960838978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-18 03:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '3.12', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE9008502595314186903:3235555595,1.43,EVE9008502595314186903:3235555595,AVCC-2015-00006587,19,19,32.28308896367248,-106.7670488391999,9tspdkyw,2015-08-18 01:22:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '19', 'Class': 'Driving Under the Influence (DUI)', 'IRNumber': 'AVCC-2015-00006587', 'Crime': 'DWI; Impairment', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': 'E UNIVERSITY AVE/S VALLEY DR, LAS CRUCES, NM, 88005', 'Accuracy': 'Intersection', 'TCoordinate': '0.0', 'XCoordinate': '-106.7670488391999', 'YCoordinate': '32.28308896367248', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-18 01:22:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '1.43', 'label': 'Driving Under the Influence (DUI)'}}, 'CustomHtml': ''}"
EVE8431623949134810502:3235555292,10.95,EVE8431623949134810502:3235555292,AVCC-2015-00006584,10,10,32.404403524945955,-106.62811758388692,9tu0me5c,2015-08-17 22:31:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00006584', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '43XX BUTTERFLY LN, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.62811758388692', 'YCoordinate': '32.404403524945955', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-17 22:31:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '10.95', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE2946671615820685342:3235554390,2.85,EVE2946671615820685342:3235554390,AVCC-2015-00018536,17,17,32.31310968978872,-106.77077541021129,9tspf67v,2015-08-17 22:15:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00018536', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Commercial/Office Building', 'AddressOfCrime': 'Wells Fargo, 5XX S MAIN ST, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.77077541021129', 'YCoordinate': '32.31310968978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-17 22:15:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.85', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE5553856413969870769:3235554421,3.85,EVE5553856413969870769:3235554421,AVCC-2015-00018555,17,17,32.33311268978872,-106.72617961021129,9tspgqh6,2015-08-17 22:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00018555', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Parking Lot/Garage', 'AddressOfCrime': '4XX ITHACA CT #D3, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.72617961021129', 'YCoordinate': '32.33311268978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-17 22:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '3.85', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE13645486257517894882:3235555286,11.31,EVE13645486257517894882:3235555286,AVCC-2015-00006580,26,26,32.41598994436206,-106.6366934965096,9tu0mmjs,2015-08-17 21:56:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '26', 'Class': 'All Other - Non-Criminal', 'IRNumber': 'AVCC-2015-00006580', 'Crime': 'CRIMINAL TRESPASS', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '57XX ABERDEEN ANGUS WAY, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6366934965096', 'YCoordinate': '32.41598994436206', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-08-17 21:56:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '11.31', 'label': 'All Other - Non-Criminal'}}, 'CustomHtml': ''}"
